table_name       column_name  domain_name width scale nulls default       
yv_confsale      Param_remref char           50     0 N     (NULL)        
yv_confsale      Param_CALCDL varchar         4     0 N     (NULL)        
yv_confsale      Param_SHIPDE varchar         4     0 N     (NULL)        
yv_confsale      sale_creause char           50     0 Y     (NULL)        
yv_confsale      creauser_nam char           30     0 Y     (NULL)        
yv_confsale      creauser_tel char           20     0 Y     (NULL)        
yv_confsale      creauser_mai char           50     0 Y     (NULL)        
yv_confsale      item_tvarate numeric        12     4 Y     (NULL)        
yv_confsale      socity_iban1 varchar        50     0 Y     (NULL)        
yv_confsale      socity_iban2 varchar        50     0 Y     (NULL)        
yv_confsale      shipto_adcod char           10     0 N     (NULL)        
yv_confsale      shipto_seq   numeric         4     0 N     (NULL)        
yv_confsale      cust_useadre char            1     0 Y     (NULL)        
yv_confsale      cust_adresco varchar       100     0 Y     (NULL)        
yv_confsale      cust_adresco varchar       100     0 Y     (NULL)        
yv_confsale      cust_adresco varchar       100     0 Y     (NULL)        
yv_confsale      cust_adresco varchar       100     0 Y     (NULL)        
yv_confsale      cust_adresco varchar       100     0 Y     (NULL)        
yv_confsale      cust_adresco varchar       100     0 Y     (NULL)        
yv_confsale      shipto_usead char            1     0 Y     (NULL)        
yv_confsale      shipto_adres varchar       100     0 Y     (NULL)        
yv_confsale      shipto_adres varchar       100     0 Y     (NULL)        
yv_confsale      shipto_adres varchar       100     0 Y     (NULL)        
yv_confsale      shipto_adres varchar       100     0 Y     (NULL)        
yv_confsale      shipto_adres varchar       100     0 Y     (NULL)        
yv_confsale      shipto_adres varchar       100     0 Y     (NULL)        
yv_confsale      Shipto_Conta char           30     0 Y     (NULL)        
yv_ean_info      eancode      varchar        20     0 Y     (NULL)        
yv_ean_info      eanunit      char           25     0 Y     (NULL)        
yv_ean_info      eanitcode    char           20     0 N     (NULL)        
yv_ean_info      eanum        char            2     0 Y     (NULL)        
yv_ean_info      eanumconv    numeric        20    10 Y     (NULL)        
yv_ean_info      eanitum      char            2     0 Y     (NULL)        
yv_ean_info      eancustomer  char           10     0 N     (NULL)        
yv_files_yield   file_code    numeric         4     0 N     (NULL)        
yv_files_yield   Forecasted_s numeric        27     7 N     (NULL)        
yv_files_yield   Invoiced_sal numeric        30     6 N     (NULL)        
yv_files_yield   realcost     numeric        30     6 N     (NULL)        
yv_Item_Cust_TD  Code_art     char           20     0 N     (NULL)        
yv_Item_Cust_TD  Desc_art     char           30     0 N     (NULL)        
yv_Item_Cust_TD  Desc_long_ar varchar        60     0 Y     (NULL)        
yv_Item_Cust_TD  Desc_art_NL  char           60     0 Y     (NULL)        
yv_Item_Cust_TD  Desc_art_EN  char           60     0 Y     (NULL)        
yv_Item_Cust_TD  Desc_art_DE  char           60     0 Y     (NULL)        
yv_Item_Cust_TD  Desc_art_SP  char           60     0 Y     (NULL)        
yv_Item_Cust_TD  Desc_art_IT  char           60     0 Y     (NULL)        
yv_Item_Cust_TD  Text1_art    long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text2_art    long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text3_art    long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text4_art    long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text5_art    long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text6_art    long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text7_art    long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text8_art    long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text9_art    long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text10_art   long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text1_artNL  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text2_artNL  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text3_artNL  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text4_artNL  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text5_artNL  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text6_artNL  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text7_artNL  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text8_artNL  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text9_artNL  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text10_artNL long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text1_artEN  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text2_artEN  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text3_artEN  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text4_artEN  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text5_artEN  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text6_artEN  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text7_artEN  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text8_artEN  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text9_artEN  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text10_artEN long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text1_artGE  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text2_artGE  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text3_artGE  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text4_artGE  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text5_artGE  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text6_artGE  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text7_artGE  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text8_artGE  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text9_artGE  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Text10_artGE long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ingr         long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  InfoNutr     long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Allergenes_p long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Allergenes_t long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ingr_NL      long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  InfoNutr_NL  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Allergenes_p long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Allergenes_t long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ingr_EN      long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  InfoNutr_EN  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Allergenes_p long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Allergenes_t long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ingr_GE      long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  InfoNutr_GE  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Allergenes_p long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Allergenes_t long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ingr_SP      long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  InfoNutr_SP  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Allergenes_p long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Allergenes_t long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ingr_IT      long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  InfoNutr_IT  long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Allergenes_p long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Allergenes_t long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Soc_code     char           10     0 Y     (NULL)        
yv_Item_Cust_TD  Soc_nom      char           30     0 Y     (NULL)        
yv_Item_Cust_TD  Lien_art_cli timestamp       8     0 Y     (NULL)        
yv_Item_Cust_TD  Lien_art_cli long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Lien_art_cli long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Lien_art_cli long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Lien_art_cli long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Lien_art_cli long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Lien_art_cli long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ing_sanspc   long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ing_avecpc   long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ing_avecpcex long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ing_NL_sansp long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ing_NL_avecp long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ing_NL_avecp long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ing_EN_sansp long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ing_EN_avecp long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ing_EN_avecp long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ing_DE_sansp long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ing_DE_avecp long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ing_DE_avecp long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ing_SP_sansp long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ing_SP_avecp long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ing_SP_avecp long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ing_IT_sansp long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ing_IT_avecp long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  Ing_IT_avecp long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  cmnt_art_suj long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  cmnt_art_suj long varcha 32767     0 Y     (NULL)        
yv_Item_Cust_TD  cmnt_art_suj long varcha 32767     0 Y     (NULL)        
